threshold,fpr,tpr,precision,recall
0.37781201571855866,0.0,0.7824506749740394,0.5050809676784894,1.0
0.3778256449842356,0.0,0.7827102803738317,0.5051140833988985,1.0
0.37783583805701787,0.0,0.7834890965732088,0.5051472034620681,1.0
0.37784346178390227,0.0,0.7837487019730011,0.5051803278688525,1.0
0.3779152494923578,0.0,0.7972481827622014,0.5052134566201062,1.0
0.37794440272626745,0.0,0.7975077881619937,0.5052465897166841,1.0
0.3780051449659285,0.0,0.8015316718587746,0.5052797271594412,1.0
0.37804997670915896,0.0,0.801791277258567,0.5053128689492326,1.0
0.37807204734789174,0.0,0.8287902388369678,0.5053460150869138,1.0
0.37809707718538427,0.0,0.8290498442367601,0.5053791655733403,1.0
0.3781047701541642,0.0,0.8312564901349948,0.5054123204093682,1.0
0.37811303420962983,0.00012795905310300704,0.8312564901349948,0.5054454795958535,1.0
0.3781580703521961,0.00012795905310300704,0.8326843198338525,0.5054786431336526,1.0
0.37816901586751145,0.00012795905310300704,0.8329439252336449,0.5055118110236221,1.0
0.3781882865189947,0.0002559181062060141,0.8329439252336449,0.5055449832666186,1.0
0.3782242260407647,0.0002559181062060141,0.8337227414330218,0.5055781598634992,1.0
0.37823989692012105,0.0002559181062060141,0.8339823468328141,0.505611340815121,1.0
0.3782431422680197,0.0002559181062060141,0.8556593977154725,0.5056445261223418,1.0
0.3782936143548755,0.00038387715930902113,0.8556593977154725,0.505677715786019,1.0
0.3783297353558796,0.00038387715930902113,0.8635773624091381,0.5057109098070106,1.0
0.37834912918809277,0.00038387715930902113,0.8638369678089304,0.5057441081861748,1.0
0.3783746445992773,0.00038387715930902113,0.868380062305296,0.5057773109243697,1.0
0.37840582612811713,0.00038387715930902113,0.8686396677050883,0.5058105180224542,1.0
0.3784563947077669,0.00038387715930902113,0.8934319833852544,0.505843729481287,1.0
0.37860239531618006,0.00038387715930902113,0.8936915887850467,0.505876945301727,1.0
0.3786635183281496,0.00038387715930902113,0.8994029075804777,0.5059101654846335,1.0
0.37875517283012217,0.00038387715930902113,0.89966251298027,0.5059766189412847,1.0
0.3787778094148266,0.00038387715930902113,0.9030373831775701,0.5060098522167488,1.0
0.37880470470899824,0.00038387715930902113,0.9032969885773624,0.5060430898581187,1.0
0.3788164462347327,0.00038387715930902113,0.9064122533748702,0.506076331866255,1.0
0.37882919567725926,0.00038387715930902113,0.9066718587746625,0.5061095782420181,1.0
0.3788956599558115,0.00038387715930902113,0.930944963655244,0.5061428289862689,1.0
0.37890334306065865,0.00038387715930902113,0.9312045690550363,0.5061760840998686,1.0
0.37892191143756615,0.00038387715930902113,0.9327622014537902,0.5062093435836783,1.0
0.3790361053979473,0.0005118362124120282,0.9327622014537902,0.5062426074385596,1.0
0.37906489356122935,0.0005118362124120282,0.9340602284527518,0.5062758756653742,1.0
0.37909245236687134,0.0005118362124120282,0.9343198338525441,0.5063091482649842,1.0
0.37912898113602633,0.0005118362124120282,0.9382139148494288,0.5063424252382517,1.0
0.3791385905474784,0.0005118362124120282,0.9384735202492211,0.5063757065860391,1.0
0.3791644430554954,0.0005118362124120282,0.9439252336448598,0.5064089923092092,1.0
0.37918695496133725,0.0005118362124120282,0.9441848390446521,0.5064422824086248,1.0
0.37929595795971727,0.0005118362124120282,0.9549584631360333,0.5064755768851489,1.0
0.3793135587554757,0.0006397952655150352,0.9549584631360333,0.506508875739645,1.0
0.37932995757303184,0.0006397952655150352,0.9583333333333334,0.5065421789729765,1.0
0.3793766719070927,0.0007677543186180423,0.9583333333333334,0.5065754865860074,1.0
0.37939983788040904,0.0007677543186180423,0.9596313603322949,0.5066087985796015,1.0
0.3794036653832026,0.0008957133717210493,0.9596313603322949,0.5066421149546232,1.0
0.379513173356639,0.0008957133717210493,0.9609293873312564,0.5066754357119369,1.0
0.37960013444002316,0.0008957133717210493,0.9611889927310489,0.5067087608524072,1.0
0.3796109965682646,0.0008957133717210493,0.968717549325026,0.5067420903768993,1.0
0.37964555130756056,0.0008957133717210493,0.9689771547248183,0.5067754242862781,1.0
0.3796844130815157,0.0008957133717210493,0.9717030114226376,0.5068087625814092,1.0
0.37972351856275055,0.0010236724248240564,0.9717030114226376,0.5068421052631579,1.0
0.3797644376096074,0.0010236724248240564,0.9733904465212876,0.5068754523323903,1.0
0.37977414984462987,0.0011516314779270633,0.9733904465212876,0.5069088037899724,1.0
0.3798221606302292,0.0011516314779270633,0.9742990654205608,0.5069421596367704,1.0
0.37985485677935255,0.0011516314779270633,0.9745586708203531,0.506975519873651,1.0
0.37989647914954916,0.0011516314779270633,0.9766355140186916,0.5070088845014807,1.0
0.38006379754033376,0.0012795905310300703,0.9766355140186916,0.5070422535211268,1.0
0.3800721633307043,0.0012795905310300703,0.9784527518172378,0.5070756269334562,1.0
0.38011232164659137,0.0014075495841330773,0.9784527518172378,0.5071090047393365,1.0
0.38015448641654764,0.0014075495841330773,0.9793613707165109,0.5071423869396353,1.0
0.380186009929033,0.0015355086372360845,0.9793613707165109,0.5071757735352206,1.0
0.3801862405604875,0.0015355086372360845,0.9805295950155763,0.5072091645269603,1.0
0.3802011124008468,0.0016634676903390915,0.9805295950155763,0.507242559915723,1.0
0.38026886377592084,0.0016634676903390915,0.9837746625129803,0.507275959702377,1.0
0.38028204484946626,0.0017914267434420985,0.9837746625129803,0.5073093638877914,1.0
0.380299179569634,0.0017914267434420985,0.9842938733125649,0.507342772472835,1.0
0.3803007852262534,0.0020473448496481127,0.9842938733125649,0.5073761854583773,1.0
0.380412059955934,0.0020473448496481127,0.9884475597092419,0.5074096028452875,1.0
0.38056460086934885,0.0021753039027511195,0.9884475597092419,0.5074430246344355,1.0
0.3806070558333907,0.0021753039027511195,0.9887071651090342,0.5074764508266912,1.0
0.3807027103239774,0.002431222008957134,0.9887071651090342,0.5075098814229249,1.0
0.38085198238551315,0.002431222008957134,0.9919522326064382,0.5075433164240069,1.0
0.3809329482148808,0.0025591810620601407,0.9919522326064382,0.5075767558308077,1.0
0.3809993306927803,0.0025591810620601407,0.9922118380062306,0.5076101996441985,1.0
0.3810269568502766,0.002687140115163148,0.9922118380062306,0.5076436478650501,1.0
0.3810452465088559,0.002687140115163148,0.9935098650051921,0.507677100494234,1.0
0.38107088438672687,0.0028150991682661546,0.9935098650051921,0.5077105575326216,1.0
0.38112882618938765,0.0028150991682661546,0.9946780893042575,0.5077440189810848,1.0
0.38125005964275654,0.002943058221369162,0.9946780893042575,0.5077774848404957,1.0
0.3812517043308853,0.002943058221369162,0.9948078920041536,0.5078109551117264,1.0
0.3812949294619404,0.003071017274472169,0.9948078920041536,0.5078779088931373,1.0
0.3813058514959003,0.003071017274472169,0.9964953271028038,0.5079113924050633,1.0
0.3813064960533798,0.003198976327575176,0.9964953271028038,0.5079448803323003,1.0
0.3813135005114818,0.003198976327575176,0.9966251298026999,0.507978372675722,1.0
0.38131512859097677,0.00345489443378119,0.9966251298026999,0.5080118694362018,1.0
0.38138129327803455,0.00345489443378119,0.9967549325025961,0.5080453706146135,1.0
0.3814904801319482,0.003582853486884197,0.9967549325025961,0.5080788762118315,1.0
0.38151279344852185,0.003582853486884197,0.9968847352024922,0.5081123862287297,1.0
0.3815389378180592,0.003966730646193218,0.9968847352024922,0.5081459006661829,1.0
0.38155384973117423,0.003966730646193218,0.9971443406022845,0.508179419525066,1.0
0.38160049806332047,0.003966730646193218,0.9974039460020768,0.5082129428062537,1.0
0.38161211616516116,0.003966730646193218,0.997533748701973,0.5082464705106214,1.0
0.38161269511201185,0.004094689699296225,0.997533748701973,0.5082800026390447,1.0
0.3816333264117614,0.004094689699296225,0.9980529595015576,0.5083135391923991,1.0
0.3816502779739575,0.004222648752399232,0.9980529595015576,0.5083470801715605,1.0
0.38166624775252733,0.004222648752399232,0.9981827622014537,0.5083806255774053,1.0
0.38169083353072053,0.004350607805502239,0.9981827622014537,0.5084141754108097,1.0
0.3817005776555397,0.004350607805502239,0.9983125649013499,0.5084477296726505,1.0
0.38170089510508776,0.004862444017914268,0.9983125649013499,0.5084812883638044,1.0
0.3817044684647042,0.004862444017914268,0.9985721703011423,0.5085148514851485,1.0
0.3817100790844787,0.0049904030710172746,0.9985721703011423,0.5085484190375602,1.0
0.3817192226282389,0.0049904030710172746,0.9987019730010385,0.508581991021917,1.0
0.3817934567101412,0.005758157389635317,0.9987019730010385,0.5086155674390969,1.0
0.38179734540422666,0.005758157389635317,0.9988317757009346,0.5086491482899775,1.0
0.38184329345856394,0.0060140754958413305,0.9988317757009346,0.5086827335754375,1.0
0.38186778869018,0.0060140754958413305,0.9989615784008308,0.508716323296355,1.0
0.3819671833633066,0.006653870761356366,0.9989615784008308,0.508749917453609,1.0
0.38200287577007014,0.006653870761356366,0.9990913811007269,0.5087835160480781,1.0
0.3820146575640144,0.006781829814459373,0.9990913811007269,0.508817119080642,1.0
0.38202787675101807,0.006781829814459373,0.9992211838006231,0.5088507265521797,1.0
0.382136865730808,0.0074216250799744084,0.9992211838006231,0.508884338463571,1.0
0.38218326319039275,0.0074216250799744084,0.9993509865005192,0.5089179548156956,1.0
0.38221786089342585,0.007549584133077415,0.9993509865005192,0.5089515756094338,1.0
0.3822209949806418,0.007549584133077415,0.9994807892004154,0.508985200845666,1.0
0.3822253191096594,0.008573256557901471,0.9994807892004154,0.5090188305252725,1.0
0.38222538678685974,0.008573256557901471,0.9996105919003115,0.5090524646491345,1.0
0.38223067539825367,0.010748560460652591,0.9996105919003115,0.5090861032181325,1.0
0.3822451933033961,0.010748560460652591,0.9997403946002077,0.5091197462331483,1.0
0.3822971968603618,0.011772232885476647,0.9997403946002077,0.5091533936950631,1.0
0.3823000863185679,0.011772232885476647,0.9998701973001038,0.5091870456047588,1.0
0.3823876954125658,0.028662827895073576,0.9998701973001038,0.5092207019631172,1.0
0.38246948749382026,0.028662827895073576,1.0,0.5092543627710207,1.0
0.38248764843641075,0.03723608445297505,1.0,0.5092880280293515,1.0
0.3826331635836455,0.03749200255918106,1.0,0.5093216977389925,1.0
0.38268261737452636,0.03902751119641715,1.0,0.5093553719008265,1.0
0.38289141626071804,0.03928342930262316,1.0,0.5093890505157366,1.0
0.3829412638758603,0.07856685860524631,1.0,0.5094227335846062,1.0
0.38294648426428085,0.07882277671145234,1.0,0.509456421108319,1.0
0.3829667270003572,0.07984644913627639,1.0,0.5094901130877587,1.0
0.3830043834707117,0.0801023672424824,1.0,0.5095238095238095,1.0
0.3830861007317199,0.08253358925143954,1.0,0.5095575104173556,1.0
0.3831797051696514,0.08278950735764555,1.0,0.5095912157692817,1.0
0.38322832019231806,0.0835572616762636,1.0,0.5096249255804723,1.0
0.3834042105402565,0.0838131797824696,1.0,0.5096586398518127,1.0
0.38342243153177785,0.09737683941138836,1.0,0.5096923585841879,1.0
0.38344270416233367,0.09763275751759437,1.0,0.5097260817784836,1.0
0.3835096298863874,0.09865642994241842,1.0,0.5097598094355853,1.0
0.383519890786002,0.09891234804862443,1.0,0.509793541556379,1.0
0.38364939494610073,0.09929622520793346,1.0,0.509827278141751,1.0
0.38367991250053124,0.09955214331413947,1.0,0.5098610191925876,1.0
0.38370095686935857,0.1236084452975048,1.0,0.5098947647097757,1.0
0.3837150953589835,0.1238643634037108,1.0,0.5099285146942018,1.0
0.38383796510392054,0.1383237364043506,1.0,0.5099622691467531,1.0
0.3839256227918814,0.13857965451055662,1.0,0.5099960280683172,1.0
0.3839330872887105,0.15175943698016633,1.0,0.5100297914597816,1.0
0.38395450918636737,0.15201535508637237,1.0,0.5100635593220338,1.0
0.38396470765583834,0.163659628918746,1.0,0.5100973316559624,1.0
0.3839690399482762,0.163915547024952,1.0,0.5101311084624554,1.0
0.3840208992057792,0.1785028790786948,1.0,0.5101648897424012,1.0
0.3841216206020842,0.17875879718490084,1.0,0.5101986754966887,1.0
0.3842288703430782,0.18119001919385797,1.0,0.5102324657262071,1.0
0.38422993909269276,0.18144593730006398,1.0,0.5102662604318453,1.0
0.3842385074553385,0.25515035188739604,1.0,0.510300059614493,1.0
0.38425110125237233,0.25540626999360205,1.0,0.5103338632750397,1.0
0.38426245601677056,0.26449136276391555,1.0,0.5103676714143757,1.0
0.3842636347694979,0.26474728087012156,1.0,0.5104014840333908,1.0
0.38434625468229655,0.28317338451695456,1.0,0.5104353011329755,1.0
0.3843768992877048,0.2834293026231606,1.0,0.5104691227140207,1.0
0.3844003746397158,0.30467050543825974,1.0,0.510502948777417,1.0
0.3844045559733538,0.30492642354446575,1.0,0.5105367793240556,1.0
0.3844576637021227,0.3072296865003199,1.0,0.510570614354828,1.0
0.384526846490867,0.3074856046065259,1.0,0.5106044538706257,1.0
0.38453544274093676,0.3225847728726807,1.0,0.5106382978723404,1.0
0.38455884273550106,0.32284069097888674,1.0,0.5106721463608643,1.0
0.3845650346322353,0.32936660268714013,1.0,0.5107059993370898,1.0
0.38467490724971415,0.32962252079334614,1.0,0.5107398568019093,1.0
0.3846749264669675,0.3619961612284069,1.0,0.5107737187562156,1.0
0.38471739773758523,0.3622520793346129,1.0,0.5108075852009017,1.0
0.3847574135402342,0.37184900831733847,1.0,0.5108414561368609,1.0
0.38476086316360986,0.3721049264235445,1.0,0.5108753315649868,1.0
0.38476926133220635,0.3723608445297505,1.0,0.5109092114861729,1.0
0.38480383174674176,0.3726167626359565,1.0,0.5109430959013131,1.0
0.3848223792489213,0.37364043506078054,1.0,0.5109769848113019,1.0
0.38488508729016885,0.37389635316698655,1.0,0.5110108782170337,1.0
0.3850195970676458,0.3740243122200896,1.0,0.511044776119403,1.0
0.38504348374754915,0.3742802303262956,1.0,0.5110786785193048,1.0
0.38507138887362496,0.38426103646833015,1.0,0.5111125854176342,1.0
0.3851317133468295,0.38451695457453616,1.0,0.5111464968152867,1.0
0.3851649820426946,0.4147152911068458,1.0,0.5111804127131577,1.0
0.385187200468997,0.4149712092130518,1.0,0.5112143331121434,1.0
0.385274377600083,0.4171465131158029,1.0,0.5112482580131396,1.0
0.38529556441531826,0.41740243122200893,1.0,0.5112821874170428,1.0
0.3853269308711679,0.418554062699936,1.0,0.5113161213247495,1.0
0.38532788366786913,0.418809980806142,1.0,0.5113500597371565,1.0
0.3854257255133463,0.4328854766474728,1.0,0.5113840026551609,1.0
0.3855007951409693,0.4331413947536788,1.0,0.5114179500796601,1.0
0.3855458636154079,0.44632117722328857,1.0,0.5114519020115514,1.0
0.3855663345230413,0.4465770953294946,1.0,0.5114858584517329,1.0
0.38581517334367155,0.4484964811260397,1.0,0.5115198194011021,1.0
0.38584716356836374,0.4487523992322457,1.0,0.5115537848605578,1.0
0.3859212376425926,0.4923864363403711,1.0,0.511587754830998,1.0
0.3859349633837911,0.4926423544465771,1.0,0.5116217293133218,1.0
0.3860031846471371,0.5201535508637236,1.0,0.511655708308428,1.0
0.38606756032346995,0.5204094689699296,1.0,0.5116896918172157,1.0
0.38606800538369423,0.5297504798464492,1.0,0.5117236798405845,1.0
0.38613469034632414,0.5300063979526551,1.0,0.511757672379434,1.0
0.38618155737053445,0.5302623160588612,1.0,0.5117916694346641,1.0
0.38620651990658106,0.5305182341650672,1.0,0.5118256710071751,1.0
0.3862082354626906,0.5730006397952655,1.0,0.5118596770978673,1.0
0.3862385591015143,0.5732565579014716,1.0,0.5118936877076412,1.0
0.386351809575998,0.58042226487524,1.0,0.5119277028373979,1.0
0.3863598736070825,0.5806781829814459,1.0,0.5119617224880383,1.0
0.38636726442257047,0.5879718490083173,1.0,0.5119957466604639,1.0
0.3864892553037833,0.5882277671145234,1.0,0.5120297753555763,1.0
0.38649059145933556,0.601023672424824,1.0,0.5120638085742771,1.0
0.3865355270683333,0.6012795905310301,1.0,0.5120978463174688,1.0
0.3865364676850976,0.6038387715930902,1.0,0.5121318885860533,1.0
0.38659226286467147,0.6040946896992963,1.0,0.5121659353809334,1.0
0.3866249304261835,0.6092130518234165,1.0,0.5121999867030118,1.0
0.3867171416117632,0.6094689699296225,1.0,0.5122340425531915,1.0
0.3867739028341111,0.6153550863723608,1.0,0.5122681029323758,1.0
0.38678061288419685,0.6156110044785669,1.0,0.5123021678414683,1.0
0.3868225427238236,0.6432501599488164,1.0,0.5123362372813726,1.0
0.3869928590268888,0.6435060780550224,1.0,0.5123703112529928,1.0
0.38701787703060075,0.673064619321817,1.0,0.5124043897572331,1.0
0.3870713601147309,0.673320537428023,1.0,0.512438472794998,1.0
0.3872294120690763,0.6861164427383237,1.0,0.5124725603671921,1.0
0.38726103360848746,0.6863723608445298,1.0,0.5125066524747206,1.0
0.38727080625146104,0.692514395393474,1.0,0.5125407491184885,1.0
0.387339934590515,0.6927703134996801,1.0,0.5125748502994012,1.0
0.38752557422471984,0.7140115163147792,1.0,0.5126089560183645,1.0
0.38753933287245623,0.7142674344209853,1.0,0.5126430662762843,1.0
0.38759992829748935,0.7755598208573257,1.0,0.5126771810740667,1.0
0.38761219047568063,0.7758157389635316,1.0,0.5127113004126181,1.0
0.38763424789305206,0.8459373000639795,1.0,0.5127454242928453,1.0
0.38764944894696085,0.8461932181701856,1.0,0.512779552715655,1.0
0.3876788996949484,0.890722968650032,1.0,0.5128136856819543,1.0
0.38768813939084495,0.890978886756238,1.0,0.5128478231926508,1.0
0.38784437837702945,0.909149072296865,1.0,0.5128819652486519,1.0
0.3878650358131537,0.909404990403071,1.0,0.5129161118508655,1.0
0.38786929414488036,0.9239923224568138,1.0,0.5129502630001997,1.0
0.3879797476988234,0.9242482405630198,1.0,0.512984418697563,1.0
0.3879956363323752,0.9552143314139475,1.0,0.5130185789438636,1.0
0.3880411029898884,0.9554702495201536,1.0,0.5130527437400106,1.0
0.38807385921902715,0.9625079974408189,1.0,0.5130869130869131,1.0
0.38808366325110744,0.962763915547025,1.0,0.5131210869854802,1.0
0.3880868645698125,1.0,1.0,0.5131552654366216,1.0
